date,sub_region_1,sub_region_2,retail_recreation,grocery_pharmacy,parks,transit_stations,workplaces,residential,total_cases,total_deaths,new_cases,new_deaths,political_preference,population,area,pop_dens
2020-02-16,California,Santa Cruz County,25,7,54,15,0,-2,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-17,California,Santa Cruz County,29,7,101,-11,-40,8,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-18,California,Santa Cruz County,6,3,24,-5,0,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-19,California,Santa Cruz County,5,3,21,9,1,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-20,California,Santa Cruz County,8,5,28,2,0,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-21,California,Santa Cruz County,5,6,10,1,0,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-22,California,Santa Cruz County,12,8,15,11,2,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-23,California,Santa Cruz County,15,9,27,8,3,-1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-24,California,Santa Cruz County,2,4,11,4,7,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-25,California,Santa Cruz County,4,6,21,-2,2,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-26,California,Santa Cruz County,4,5,24,0,3,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-27,California,Santa Cruz County,5,5,31,1,1,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-28,California,Santa Cruz County,4,5,10,8,3,-1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-02-29,California,Santa Cruz County,11,9,25,13,3,-1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-01,California,Santa Cruz County,9,3,3,11,1,-1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-02,California,Santa Cruz County,5,8,14,3,8,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-03,California,Santa Cruz County,10,12,31,1,2,-1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-04,California,Santa Cruz County,4,10,18,2,3,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-05,California,Santa Cruz County,7,12,20,-5,-2,1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-06,California,Santa Cruz County,2,7,-6,-5,0,1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-07,California,Santa Cruz County,-1,8,-17,4,-1,2,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-08,California,Santa Cruz County,6,11,6,11,3,0,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-09,California,Santa Cruz County,4,9,13,-2,4,1,0,0,0,0,Democrat,276864,446,620.77130044843
2020-03-10,California,Santa Cruz County,2,12,10,-14,-3,3,2,0,2,0,Democrat,276864,446,620.77130044843
2020-03-11,California,Santa Cruz County,2,13,28,-12,-5,3,2,0,0,0,Democrat,276864,446,620.77130044843
2020-03-12,California,Santa Cruz County,4,24,34,-11,-8,4,4,0,2,0,Democrat,276864,446,620.77130044843
2020-03-13,California,Santa Cruz County,-4,26,-11,-19,-9,5,7,0,3,0,Democrat,276864,446,620.77130044843
2020-03-14,California,Santa Cruz County,-22,14,-35,-32,-7,8,7,0,0,0,Democrat,276864,446,620.77130044843
2020-03-15,California,Santa Cruz County,-26,7,-30,-28,-10,8,7,0,0,0,Democrat,276864,446,620.77130044843
2020-03-16,California,Santa Cruz County,-8,33,0,-30,-26,11,9,0,2,0,Democrat,276864,446,620.77130044843
2020-03-17,California,Santa Cruz County,-35,8,1,-51,-46,19,13,0,4,0,Democrat,276864,446,620.77130044843
2020-03-18,California,Santa Cruz County,-41,-7,-1,-47,-48,21,13,0,0,0,Democrat,276864,446,620.77130044843
2020-03-19,California,Santa Cruz County,-39,-8,19,-48,-49,20,14,0,1,0,Democrat,276864,446,620.77130044843
2020-03-20,California,Santa Cruz County,-44,-9,-3,-55,-48,21,15,0,1,0,Democrat,276864,446,620.77130044843
2020-03-21,California,Santa Cruz County,-55,-19,-20,-55,-35,15,15,0,0,0,Democrat,276864,446,620.77130044843
2020-03-22,California,Santa Cruz County,-55,-23,-25,-57,-38,15,15,0,0,0,Democrat,276864,446,620.77130044843
2020-03-23,California,Santa Cruz County,-44,-17,-11,-57,-50,21,22,0,7,0,Democrat,276864,446,620.77130044843
2020-03-24,California,Santa Cruz County,-48,-21,-36,-64,-56,25,22,0,0,0,Democrat,276864,446,620.77130044843
2020-03-25,California,Santa Cruz County,-46,-21,-10,-61,-53,24,24,0,2,0,Democrat,276864,446,620.77130044843
2020-03-26,California,Santa Cruz County,-46,-20,-11,-61,-54,24,25,0,1,0,Democrat,276864,446,620.77130044843
2020-03-27,California,Santa Cruz County,-47,-20,-20,-59,-52,23,32,0,7,0,Democrat,276864,446,620.77130044843
2020-03-28,California,Santa Cruz County,-58,-25,-46,-60,-40,17,34,0,2,0,Democrat,276864,446,620.77130044843
2020-03-29,California,Santa Cruz County,-55,-27,-40,-57,-41,15,41,1,7,1,Democrat,276864,446,620.77130044843
2020-03-30,California,Santa Cruz County,-44,-21,-6,-55,-51,21,44,1,3,0,Democrat,276864,446,620.77130044843
2020-03-31,California,Santa Cruz County,-43,-16,8,-60,-55,22,45,1,1,0,Democrat,276864,446,620.77130044843
2020-04-01,California,Santa Cruz County,-43,-16,-3,-57,-53,23,49,1,4,0,Democrat,276864,446,620.77130044843
2020-04-02,California,Santa Cruz County,-44,-16,4,-57,-55,23,54,1,5,0,Democrat,276864,446,620.77130044843
2020-04-03,California,Santa Cruz County,-45,-16,-18,-58,-52,23,57,1,3,0,Democrat,276864,446,620.77130044843
2020-04-04,California,Santa Cruz County,-60,-26,-58,-64,-40,18,59,1,2,0,Democrat,276864,446,620.77130044843
2020-04-05,California,Santa Cruz County,-65,-37,-75,-68,-45,18,69,1,10,0,Democrat,276864,446,620.77130044843
2020-04-06,California,Santa Cruz County,-48,-22,-39,-64,-56,24,69,1,0,0,Democrat,276864,446,620.77130044843
2020-04-07,California,Santa Cruz County,-46,-19,-4,-60,-56,23,76,1,7,0,Democrat,276864,446,620.77130044843
2020-04-08,California,Santa Cruz County,-51,-25,-28,-64,-56,24,76,1,0,0,Democrat,276864,446,620.77130044843
2020-04-09,California,Santa Cruz County,-51,-23,-49,-61,-57,25,76,1,0,0,Democrat,276864,446,620.77130044843
2020-04-10,California,Santa Cruz County,-50,-20,-54,-59,-55,24,80,1,4,0,Democrat,276864,446,620.77130044843
2020-04-11,California,Santa Cruz County,-56,-16,-63,-56,-40,17,80,1,0,0,Democrat,276864,446,620.77130044843
2020-04-12,California,Santa Cruz County,-68,-33,-70,-60,-45,16,88,1,8,0,Democrat,276864,446,620.77130044843
2020-04-13,California,Santa Cruz County,-49,-25,-50,-60,-52,22,91,1,3,0,Democrat,276864,446,620.77130044843
2020-04-14,California,Santa Cruz County,-48,-22,-42,-61,-54,23,91,2,0,1,Democrat,276864,446,620.77130044843
2020-04-15,California,Santa Cruz County,-52,-21,-42,-59,-53,23,96,2,5,0,Democrat,276864,446,620.77130044843
2020-04-16,California,Santa Cruz County,-59,-21,-20,-60,-54,23,96,2,0,0,Democrat,276864,446,620.77130044843
2020-04-17,California,Santa Cruz County,-59,-22,-34,-61,-51,23,98,2,2,0,Democrat,276864,446,620.77130044843
2020-04-18,California,Santa Cruz County,-62,-22,-28,-55,-35,16,101,2,3,0,Democrat,276864,446,620.77130044843
2020-04-19,California,Santa Cruz County,-60,-19,-17,-48,-36,14,104,2,3,0,Democrat,276864,446,620.77130044843
2020-04-20,California,Santa Cruz County,-55,-22,-26,-59,-51,22,106,2,2,0,Democrat,276864,446,620.77130044843
2020-04-21,California,Santa Cruz County,-54,-19,-2,-59,-53,22,108,2,2,0,Democrat,276864,446,620.77130044843
2020-04-22,California,Santa Cruz County,-55,-19,3,-58,-52,22,111,2,3,0,Democrat,276864,446,620.77130044843
2020-04-23,California,Santa Cruz County,-54,-18,6,-59,-53,22,114,2,3,0,Democrat,276864,446,620.77130044843
2020-04-24,California,Santa Cruz County,-55,-17,2,-58,-50,22,115,2,1,0,Democrat,276864,446,620.77130044843
2020-04-25,California,Santa Cruz County,-57,-17,-10,-51,-33,15,115,2,0,0,Democrat,276864,446,620.77130044843
2020-04-26,California,Santa Cruz County,-56,-19,-6,-50,-35,13,120,2,5,0,Democrat,276864,446,620.77130044843
2020-04-27,California,Santa Cruz County,-53,-19,0,-56,-48,20,124,2,4,0,Democrat,276864,446,620.77130044843
2020-04-28,California,Santa Cruz County,-52,-18,11,-60,-52,12,125,2,1,0,Democrat,276864,446,620.77130044843
2020-04-29,California,Santa Cruz County,-55,-22,-12,-58,-52,21,127,2,2,0,Democrat,276864,446,620.77130044843
2020-04-30,California,Santa Cruz County,-52,-19,13,-58,-52,21,131,2,4,0,Democrat,276864,446,620.77130044843
2020-05-01,California,Santa Cruz County,-53,-17,-10,-61,-48,21,132,2,1,0,Democrat,276864,446,620.77130044843
2020-05-02,California,Santa Cruz County,-57,-17,-22,-54,-31,13,134,2,2,0,Democrat,276864,446,620.77130044843
2020-05-03,California,Santa Cruz County,-55,-16,-11,-53,-29,12,137,2,3,0,Democrat,276864,446,620.77130044843
2020-05-04,California,Santa Cruz County,-50,-16,-4,-60,-46,19,137,2,0,0,Democrat,276864,446,620.77130044843
2020-05-05,California,Santa Cruz County,-49,-11,6,-60,-49,20,138,2,1,0,Democrat,276864,446,620.77130044843
2020-05-06,California,Santa Cruz County,-51,-16,-1,-58,-49,20,138,2,0,0,Democrat,276864,446,620.77130044843
2020-05-07,California,Santa Cruz County,-50,-13,8,-57,-49,19,139,2,1,0,Democrat,276864,446,620.77130044843
2020-02-15,California,Shasta County,4,6,47,0,1,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-16,California,Shasta County,11,2,58,3,1,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-17,California,Shasta County,6,-1,81,-1,-33,5,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-18,California,Shasta County,3,5,65,1,-9,2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-19,California,Shasta County,3,3,61,-2,-9,1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-20,California,Shasta County,2,4,40,2,-9,1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-21,California,Shasta County,1,0,53,-4,-9,2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-22,California,Shasta County,3,6,57,3,2,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-23,California,Shasta County,9,1,25,3,3,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-24,California,Shasta County,4,3,29,-1,2,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-25,California,Shasta County,6,7,57,3,3,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-26,California,Shasta County,14,10,53,0,3,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-27,California,Shasta County,9,7,36,3,3,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-28,California,Shasta County,10,7,39,7,2,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-02-29,California,Shasta County,11,8,31,4,4,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-01,California,Shasta County,23,10,14,14,5,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-02,California,Shasta County,13,10,36,10,3,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-03,California,Shasta County,16,19,68,8,3,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-04,California,Shasta County,10,13,59,4,4,-2,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-05,California,Shasta County,9,12,33,5,3,-1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-06,California,Shasta County,5,4,40,2,2,0,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-07,California,Shasta County,6,3,-8,-2,2,1,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-08,California,Shasta County,11,4,5,9,1,0,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-09,California,Shasta County,8,7,33,5,2,-1,1,0,1,0,Republican,178271,3786,47.0868991019546
2020-03-10,California,Shasta County,7,13,79,11,4,-1,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-11,California,Shasta County,6,12,64,6,2,-1,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-12,California,Shasta County,5,21,45,2,0,-1,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-13,California,Shasta County,2,18,43,5,0,0,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-14,California,Shasta County,-4,14,-17,-5,0,2,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-15,California,Shasta County,0,11,-23,11,-7,3,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-16,California,Shasta County,0,32,3,-4,-10,4,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-17,California,Shasta County,-15,17,-26,-10,-17,8,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-18,California,Shasta County,-15,14,-1,-3,-22,8,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-19,California,Shasta County,-14,22,39,-7,-21,8,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-20,California,Shasta County,-29,5,26,-18,-27,11,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-21,California,Shasta County,-37,-2,32,-13,-19,8,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-22,California,Shasta County,-32,-6,42,-10,-25,6,1,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-23,California,Shasta County,-32,-9,-8,-22,-33,11,2,0,1,0,Republican,178271,3786,47.0868991019546
2020-03-24,California,Shasta County,-36,-8,-15,-20,-35,14,2,0,0,0,Republican,178271,3786,47.0868991019546
2020-03-25,California,Shasta County,-33,-7,10,-18,-36,13,3,1,1,1,Republican,178271,3786,47.0868991019546
2020-03-26,California,Shasta County,-33,-5,24,-15,-36,13,3,1,0,0,Republican,178271,3786,47.0868991019546
2020-03-27,California,Shasta County,-37,-12,13,-22,-35,14,3,1,0,0,Republican,178271,3786,47.0868991019546
2020-03-28,California,Shasta County,-43,-13,-31,-29,-28,11,3,1,0,0,Republican,178271,3786,47.0868991019546
2020-03-29,California,Shasta County,-39,-15,-21,-22,-31,9,4,1,1,0,Republican,178271,3786,47.0868991019546
2020-03-30,California,Shasta County,-34,-11,-22,-29,-37,13,4,1,0,0,Republican,178271,3786,47.0868991019546
2020-03-31,California,Shasta County,-31,-3,28,-22,-38,13,6,1,2,0,Republican,178271,3786,47.0868991019546
2020-04-01,California,Shasta County,-27,2,39,-21,-37,11,7,1,1,0,Republican,178271,3786,47.0868991019546
2020-04-02,California,Shasta County,-30,0,29,-26,-37,13,7,1,0,0,Republican,178271,3786,47.0868991019546
2020-04-03,California,Shasta County,-32,-1,33,-31,-37,13,11,1,4,0,Republican,178271,3786,47.0868991019546
2020-04-04,California,Shasta County,-47,-13,-54,-38,-32,12,12,2,1,1,Republican,178271,3786,47.0868991019546
2020-04-05,California,Shasta County,-42,-11,-41,-34,-35,10,17,2,5,0,Republican,178271,3786,47.0868991019546
2020-04-06,California,Shasta County,-34,-5,5,-29,-38,13,20,3,3,1,Republican,178271,3786,47.0868991019546
2020-04-07,California,Shasta County,-34,-3,49,-25,-39,13,21,3,1,0,Republican,178271,3786,47.0868991019546
2020-04-08,California,Shasta County,-33,-3,61,-21,-40,12,23,3,2,0,Republican,178271,3786,47.0868991019546
2020-04-09,California,Shasta County,-36,-6,20,-26,-40,14,24,3,1,0,Republican,178271,3786,47.0868991019546
2020-04-10,California,Shasta County,-34,-5,46,-31,-39,14,24,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-11,California,Shasta County,-36,3,33,-24,-29,9,24,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-12,California,Shasta County,-49,-20,14,-30,-33,7,24,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-13,California,Shasta County,-28,-11,38,-34,-37,12,24,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-14,California,Shasta County,-26,-3,65,-25,-37,12,25,3,1,0,Republican,178271,3786,47.0868991019546
2020-04-15,California,Shasta County,-27,0,52,-32,-37,11,25,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-16,California,Shasta County,-38,-1,38,-31,-36,13,25,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-17,California,Shasta County,-41,-7,42,-34,-35,13,26,3,1,0,Republican,178271,3786,47.0868991019546
2020-04-18,California,Shasta County,-42,-6,19,-30,-26,8,26,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-19,California,Shasta County,-37,-4,30,-30,-27,7,26,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-20,California,Shasta County,-35,-4,36,-34,-36,11,26,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-21,California,Shasta County,-36,2,80,-25,-35,11,26,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-22,California,Shasta County,-36,2,69,-24,-36,11,26,3,0,0,Republican,178271,3786,47.0868991019546
2020-04-23,California,Shasta County,-38,0,55,-24,-36,11,28,3,2,0,Republican,178271,3786,47.0868991019546
2020-04-24,California,Shasta County,-40,-4,67,-27,-35,12,30,4,2,1,Republican,178271,3786,47.0868991019546
2020-04-25,California,Shasta County,-40,-1,61,-28,-24,7,30,4,0,0,Republican,178271,3786,47.0868991019546
2020-04-26,California,Shasta County,-33,2,70,-19,-26,5,30,4,0,0,Republican,178271,3786,47.0868991019546
2020-04-27,California,Shasta County,-32,0,50,-17,-33,10,30,4,0,0,Republican,178271,3786,47.0868991019546
2020-04-28,California,Shasta County,-33,7,90,-12,-33,3,30,4,0,0,Republican,178271,3786,47.0868991019546
2020-04-29,California,Shasta County,-31,7,71,-18,-34,10,31,4,1,0,Republican,178271,3786,47.0868991019546
2020-04-30,California,Shasta County,-31,8,55,-13,-34,11,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-01,California,Shasta County,-31,6,71,-15,-32,10,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-02,California,Shasta County,-34,5,26,-17,-25,7,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-03,California,Shasta County,-26,12,77,-7,-24,4,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-04,California,Shasta County,-27,8,65,-11,-33,8,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-05,California,Shasta County,-28,16,93,-8,-31,9,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-06,California,Shasta County,-29,10,84,-16,-32,9,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-05-07,California,Shasta County,-31,10,66,-15,-32,9,31,4,0,0,Republican,178271,3786,47.0868991019546
2020-02-15,California,Siskiyou County,13,7,33,7,-1,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-16,California,Siskiyou County,17,12,80,5,-1,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-17,California,Siskiyou County,8,-4,,16,-37,5,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-18,California,Siskiyou County,12,3,,3,2,-2,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-19,California,Siskiyou County,6,1,,13,-1,0,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-20,California,Siskiyou County,7,4,31,8,-2,0,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-21,California,Siskiyou County,10,-3,,5,3,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-22,California,Siskiyou County,12,-1,44,7,1,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-23,California,Siskiyou County,7,2,22,5,2,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-24,California,Siskiyou County,12,7,26,1,5,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-25,California,Siskiyou County,11,6,,8,4,-2,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-26,California,Siskiyou County,12,3,,28,3,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-27,California,Siskiyou County,19,11,37,27,4,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-28,California,Siskiyou County,16,7,36,27,1,-2,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-02-29,California,Siskiyou County,13,6,3,20,2,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-01,California,Siskiyou County,15,3,20,18,2,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-02,California,Siskiyou County,16,8,,23,2,-2,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-03,California,Siskiyou County,26,20,,10,3,-3,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-04,California,Siskiyou County,17,12,,16,2,-3,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-05,California,Siskiyou County,17,19,37,18,3,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-06,California,Siskiyou County,13,3,40,18,1,-2,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-07,California,Siskiyou County,4,-5,-23,-3,0,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-08,California,Siskiyou County,5,-3,-5,11,-1,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-09,California,Siskiyou County,11,6,,16,2,-1,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-03-10,California,Siskiyou County,16,11,,13,2,-3,0,0,0,0,Neutral,44612,6287,7.09591219977732
